start,end,weight,startInstance,endInstance,startType,endType
297230760,298931773,4,5-HTPMPD01_R,SLP404_R,5-HTPMPD01,SLP404
297230760,298258611,8,5-HTPMPD01_R,SLP388_R,5-HTPMPD01,SLP388
297230760,297519736,8,5-HTPMPD01_R,SLP011_R,5-HTPMPD01,SLP011
297230760,298258513,10,5-HTPMPD01_R,SMP108_R,5-HTPMPD01,SMP108
297230760,298254384,7,5-HTPMPD01_R,SLP376_R,5-HTPMPD01,SLP376
297230760,328870472,13,5-HTPMPD01_R,SLP440_R,5-HTPMPD01,SLP440
297230760,329566174,12,5-HTPMPD01_R,OA-VPM3(NO2/NO3)_R,5-HTPMPD01,OA-VPM3
297230760,5813009312,10,5-HTPMPD01_R,SLP149_R,5-HTPMPD01,SLP149
297230760,5813068669,29,5-HTPMPD01_R,LHCENT6_R,5-HTPMPD01,LHCENT6
297230760,329578247,3,5-HTPMPD01_R,SLP150_R,5-HTPMPD01,SLP150
297230760,391311186,1,5-HTPMPD01_R,SLP179_b_R,5-HTPMPD01,SLP179_b
297230760,329919036,1,5-HTPMPD01_R,aSP-g3A_R,5-HTPMPD01,aSP-g3A
297230760,359240144,1,5-HTPMPD01_R,SLP015_c_R,5-HTPMPD01,SLP015_c
297230760,421641859,2,5-HTPMPD01_R,LHPD4c1_R,5-HTPMPD01,LHPD4c1
5813083780,455500416,2,SMP385_R,PAL02(ADL27)_L,SMP385,PAL02
5813083780,361312808,3,SMP385_R,SMP503_R,SMP385,SMP503
5813083780,517506265,2,SMP385_R,LHCENT4_R,SMP385,LHCENT4
5813083780,360591860,1,SMP385_R,SLP279_R,SMP385,SLP279
5813083780,604709727,4,SMP385_R,LHPV10b1_R,SMP385,LHPV10b1
5813083780,5813009620,11,SMP385_R,SMP109_R,SMP385,SMP109
5813083780,329566174,2,SMP385_R,OA-VPM3(NO2/NO3)_R,SMP385,OA-VPM3
5813083780,673776769,6,SMP385_R,SMP156_R,SMP385,SMP156
5813083780,541347811,2,SMP385_R,SMP029_R,SMP385,SMP029
5813083780,328533761,2,SMP385_R,PPL201_R,SMP385,PPL201
5813083780,452689494,7,SMP385_R,SMP550_R,SMP385,SMP550
5813083780,298258513,7,SMP385_R,SMP108_R,SMP385,SMP108
5813083780,550655668,6,SMP385_R,oviDNa_R,SMP385,oviDNa
5813083780,423101189,21,SMP385_R,oviIN_R,SMP385,oviIN
421650982,421271305,1,aSP-g3B_R,SLP113_R,aSP-g3B,SLP113
421650982,5813011119,1,aSP-g3B_R,SLP216_R,aSP-g3B,SLP216
421650982,329566174,4,aSP-g3B_R,OA-VPM3(NO2/NO3)_R,aSP-g3B,OA-VPM3
421650982,485430336,3,aSP-g3B_R,aSP-g3B_R,aSP-g3B,aSP-g3B
421650982,329566197,1,aSP-g3B_R,SMP549_R,aSP-g3B,SMP549
421650982,360591860,2,aSP-g3B_R,SLP279_R,aSP-g3B,SLP279
421650982,610571450,3,aSP-g3B_R,mAL3B_L,aSP-g3B,mAL3B
421650982,953004705,1,aSP-g3B_R,mAL3A_L,aSP-g3B,mAL3A
421650982,421313563,5,aSP-g3B_R,SLP191_R,aSP-g3B,SLP191
421650982,5813040707,1,aSP-g3B_R,SLP259_R,aSP-g3B,SLP259
421650982,5812980529,5,aSP-g3B_R,SLP212_R,aSP-g3B,SLP212
421650982,298931773,2,aSP-g3B_R,SLP404_R,aSP-g3B,SLP404
421650982,420973599,9,aSP-g3B_R,SLP191_R,aSP-g3B,SLP191
421650982,735073668,6,aSP-g3B_R,mAL3A_L,aSP-g3B,mAL3A
421650982,297230760,2,aSP-g3B_R,5-HTPMPD01_R,aSP-g3B,5-HTPMPD01
421650982,5813068669,13,aSP-g3B_R,LHCENT6_R,aSP-g3B,LHCENT6
421650982,735415046,3,aSP-g3B_R,mAL3A_L,aSP-g3B,mAL3A
421650982,703351975,2,aSP-g3B_R,mAL3B_L,aSP-g3B,mAL3B
421650982,541347811,1,aSP-g3B_R,SMP029_R,aSP-g3B,SMP029
421650982,298258611,2,aSP-g3B_R,SLP388_R,aSP-g3B,SLP388
421650982,5813078542,17,aSP-g3B_R,SLP441_R,aSP-g3B,SLP441
421650982,452689494,13,aSP-g3B_R,SMP550_R,aSP-g3B,SMP550
421650982,734724111,7,aSP-g3B_R,mAL3A_L,aSP-g3B,mAL3A
421650982,671255587,3,aSP-g3B_R,mAL4A_L,aSP-g3B,mAL4
421650982,921969761,5,aSP-g3B_R,mAL3A_L,aSP-g3B,mAL3A
421650982,671600919,1,aSP-g3B_R,mAL4A_L,aSP-g3B,mAL4
421650982,328861282,1,aSP-g3B_R,LHCENT1_R,aSP-g3B,LHCENT1
421650982,328870472,21,aSP-g3B_R,SLP440_R,aSP-g3B,SLP440
421650982,297580589,49,aSP-g3B_R,SMP548_R,aSP-g3B,SMP548
421650982,330268940,45,aSP-g3B_R,LHCENT9_R,aSP-g3B,LHCENT9
421650982,361312808,5,aSP-g3B_R,SMP503_R,aSP-g3B,SMP503
953004705,670915068,1,mAL3A_L,mAL4A_L,mAL3A,mAL4
953004705,393340402,1,mAL3A_L,SLP015_e_R,mAL3A,SLP015_e
953004705,671600919,1,mAL3A_L,mAL4A_L,mAL3A,mAL4
953004705,421313563,1,mAL3A_L,SLP191_R,mAL3A,SLP191
953004705,666818214,1,mAL3A_L,mAL4A_L,mAL3A,mAL4
953004705,580209760,1,mAL3A_L,mAL4A_L,mAL3A,mAL4
953004705,825061437,2,mAL3A_L,mAL4A_L,mAL3A,mAL4
953004705,671604934,1,mAL3A_L,mAL3A_L,mAL3A,mAL3A
953004705,604070433,1,mAL3A_L,SMP029_R,mAL3A,SMP029
953004705,298258611,2,mAL3A_L,SLP388_R,mAL3A,SLP388
953004705,329566197,1,mAL3A_L,SMP549_R,mAL3A,SMP549
953004705,420965117,1,mAL3A_L,AVLP024_R,mAL3A,AVLP024
953004705,5812980529,1,mAL3A_L,SLP212_R,mAL3A,SLP212
953004705,577473231,2,mAL3A_L,mAL4A_L,mAL3A,mAL4
953004705,921969761,2,mAL3A_L,mAL3A_L,mAL3A,mAL3A
953004705,485430336,4,mAL3A_L,aSP-g3B_R,mAL3A,aSP-g3B
953004705,5812980516,2,mAL3A_L,mAL4A_L,mAL3A,mAL4
953004705,578189223,2,mAL3A_L,mAL3B_L,mAL3A,mAL3B
953004705,637850749,1,mAL3A_L,mAL4A_L,mAL3A,mAL4
953004705,735073668,4,mAL3A_L,mAL3A_L,mAL3A,mAL3A
953004705,420973599,10,mAL3A_L,SLP191_R,mAL3A,SLP191
953004705,421650982,7,mAL3A_L,aSP-g3B_R,mAL3A,aSP-g3B
953004705,610571450,10,mAL3A_L,mAL3B_L,mAL3A,mAL3B
953004705,734724111,2,mAL3A_L,mAL3A_L,mAL3A,mAL3A
953004705,5812980330,14,mAL3A_L,mAL3B_L,mAL3A,mAL3B
953004705,703351975,7,mAL3A_L,mAL3B_L,mAL3A,mAL3B
953004705,328870472,5,mAL3A_L,SLP440_R,mAL3A,SLP440
953004705,297519736,1,mAL3A_L,SLP011_R,mAL3A,SLP011
953004705,668876945,16,mAL3A_L,mAL3B_L,mAL3A,mAL3B
953004705,671255587,5,mAL3A_L,mAL4A_L,mAL3A,mAL4
700235813,328870472,1,mAL4A_L,SLP440_R,mAL4,SLP440
700235813,361312808,1,mAL4A_L,SMP503_R,mAL4,SMP503
700235813,608534097,1,mAL4A_L,SLP215_R,mAL4,SLP215
700235813,393340402,1,mAL4A_L,SLP015_e_R,mAL4,SLP015_e
700235813,5813019955,2,mAL4A_L,SLP057_R,mAL4,SLP057
700235813,577473231,1,mAL4A_L,mAL4A_L,mAL4,mAL4
700235813,330268940,4,mAL4A_L,LHCENT9_R,mAL4,LHCENT9
700235813,451663172,1,mAL4A_L,SLP018_R,mAL4,SLP018
700235813,421641859,2,mAL4A_L,LHPD4c1_R,mAL4,LHPD4c1
700235813,328611004,1,mAL4A_L,LHPV5e1_R,mAL4,LHPV5e1
700235813,297519736,3,mAL4A_L,SLP011_R,mAL4,SLP011
700235813,5813068669,5,mAL4A_L,LHCENT6_R,mAL4,LHCENT6
700235813,5813047255,1,mAL4A_L,LHAV6a10_R,mAL4,LHAV6a10
700235813,328861282,10,mAL4A_L,LHCENT1_R,mAL4,LHCENT1
700235813,360236724,7,mAL4A_L,LHAV4l1_R,mAL4,LHAV4l1
700235813,329919036,11,mAL4A_L,aSP-g3A_R,mAL4,aSP-g3A
700235813,359240144,1,mAL4A_L,SLP015_c_R,mAL4,SLP015_c
700235813,573346324,2,mAL4A_L,LHAV2f2_b_R,mAL4,LHAV2f2_b
575197482,360591860,2,SMP389_R,SLP279_R,SMP389,SLP279
575197482,5812980516,2,SMP389_R,mAL4A_L,SMP389,mAL4
575197482,328870472,1,SMP389_R,SLP440_R,SMP389,SLP440
575197482,297230760,3,SMP389_R,5-HTPMPD01_R,SMP389,5-HTPMPD01
575197482,421641859,1,SMP389_R,LHPD4c1_R,SMP389,LHPD4c1
575197482,485430336,1,SMP389_R,aSP-g3B_R,SMP389,aSP-g3B
575197482,451663172,1,SMP389_R,SLP018_R,SMP389,SLP018
575197482,5813083780,6,SMP389_R,SMP385_R,SMP389,SMP385
575197482,608534097,3,SMP389_R,SLP215_R,SMP389,SLP215
575197482,604070433,8,SMP389_R,SMP029_R,SMP389,SMP029
575197482,5813011119,4,SMP389_R,SLP216_R,SMP389,SLP216
575197482,298254384,2,SMP389_R,SLP376_R,SMP389,SLP376
575197482,5813068669,3,SMP389_R,LHCENT6_R,SMP389,LHCENT6
575197482,578189223,7,SMP389_R,mAL3B_L,SMP389,mAL3B
575197482,673776769,4,SMP389_R,SMP156_R,SMP389,SMP156
575197482,5813049378,11,SMP389_R,SMP311_R,SMP389,SMP311
575197482,5812980529,17,SMP389_R,SLP212_R,SMP389,SLP212
575197482,423101189,43,SMP389_R,oviIN_R,SMP389,oviIN
575197482,298258611,17,SMP389_R,SLP388_R,SMP389,SLP388
575197482,517506265,26,SMP389_R,LHCENT4_R,SMP389,LHCENT4
575197482,330268940,22,SMP389_R,LHCENT9_R,SMP389,LHCENT9
575197482,541347811,7,SMP389_R,SMP029_R,SMP389,SMP029
575197482,5813009620,37,SMP389_R,SMP109_R,SMP389,SMP109
575197482,361312808,29,SMP389_R,SMP503_R,SMP389,SMP503
575197482,329566197,2,SMP389_R,SMP549_R,SMP389,SMP549
575197482,452689494,43,SMP389_R,SMP550_R,SMP389,SMP550
575197482,455500416,13,SMP389_R,PAL02(ADL27)_L,SMP389,PAL02
575197482,297580589,28,SMP389_R,SMP548_R,SMP389,SMP548
575197482,298258513,85,SMP389_R,SMP108_R,SMP389,SMP108
575197482,5813019955,18,SMP389_R,SLP057_R,SMP389,SLP057
420973599,452689494,2,SLP191_R,SMP550_R,SLP191,SMP550
420973599,330268940,6,SLP191_R,LHCENT9_R,SLP191,LHCENT9
420973599,329206628,1,SLP191_R,SLP015_e_R,SLP191,SLP015_e
420973599,420965117,2,SLP191_R,AVLP024_R,SLP191,AVLP024
420973599,297580589,33,SLP191_R,SMP548_R,SLP191,SMP548
420973599,5812980529,14,SLP191_R,SLP212_R,SLP191,SLP212
420973599,421650982,18,SLP191_R,aSP-g3B_R,SLP191,aSP-g3B
420973599,577473231,1,SLP191_R,mAL4A_L,SLP191,mAL4
420973599,298258611,59,SLP191_R,SLP388_R,SLP191,SLP388
420973599,329566197,1,SLP191_R,SMP549_R,SLP191,SMP549
420973599,361312808,2,SLP191_R,SMP503_R,SLP191,SMP503
420973599,328533761,1,SLP191_R,PPL201_R,SLP191,PPL201
420973599,359240144,1,SLP191_R,SLP015_c_R,SLP191,SLP015_c
420973599,421641859,1,SLP191_R,LHPD4c1_R,SLP191,LHPD4c1
420973599,391311186,1,SLP191_R,SLP179_b_R,SLP191,SLP179_b
420973599,5813040707,3,SLP191_R,SLP259_R,SLP191,SLP259
420973599,329919036,1,SLP191_R,aSP-g3A_R,SLP191,aSP-g3A
420973599,328870472,6,SLP191_R,SLP440_R,SLP191,SLP440
420973599,5812980516,1,SLP191_R,mAL4A_L,SLP191,mAL4
420973599,485430336,9,SLP191_R,aSP-g3B_R,SLP191,aSP-g3B
420973599,607820937,1,SLP191_R,SLP187_R,SLP191,SLP187
420973599,297519736,3,SLP191_R,SLP011_R,SLP191,SLP011
420973599,393340402,2,SLP191_R,SLP015_e_R,SLP191,SLP015_e
420973599,671600919,1,SLP191_R,mAL4A_L,SLP191,mAL4
420973599,421313563,9,SLP191_R,SLP191_R,SLP191,SLP191
608534097,483711811,1,SLP215_R,SLP187_R,SLP215,SLP187
608534097,578521941,1,SLP215_R,SLP187_R,SLP215,SLP187
608534097,393340402,1,SLP215_R,SLP015_e_R,SLP215,SLP015_e
608534097,328533761,1,SLP215_R,PPL201_R,SLP215,PPL201
608534097,607820937,1,SLP215_R,SLP187_R,SLP215,SLP187
608534097,604735525,1,SLP215_R,LHAV2f2_a_R,SLP215,LHAV2f2_a
608534097,391311186,1,SLP215_R,SLP179_b_R,SLP215,SLP179_b
608534097,420965117,2,SLP215_R,AVLP024_R,SLP215,AVLP024
608534097,361312808,5,SLP215_R,SMP503_R,SLP215,SMP503
608534097,329206628,6,SLP215_R,SLP015_e_R,SLP215,SLP015_e
608534097,298931773,19,SLP215_R,SLP404_R,SLP215,SLP404
608534097,604070433,2,SLP215_R,SMP029_R,SLP215,SMP029
608534097,541347811,5,SLP215_R,SMP029_R,SLP215,SMP029
5813009620,455500416,1,SMP109_R,PAL02(ADL27)_L,SMP109,PAL02
5813009620,361312808,4,SMP109_R,SMP503_R,SMP109,SMP503
5813009620,575197482,1,SMP109_R,SMP389_R,SMP109,SMP389
5813009620,452689494,1,SMP109_R,SMP550_R,SMP109,SMP550
5813009620,330268940,1,SMP109_R,LHCENT9_R,SMP109,LHCENT9
5813009620,298258513,12,SMP109_R,SMP108_R,SMP109,SMP108
5813009620,297230760,2,SMP109_R,5-HTPMPD01_R,SMP109,5-HTPMPD01
5813009620,423101189,92,SMP109_R,oviIN_R,SMP109,oviIN
5813009620,5813083780,88,SMP109_R,SMP385_R,SMP109,SMP385
5813009620,328533761,13,SMP109_R,PPL201_R,SMP109,PPL201
5813009620,673776769,10,SMP109_R,SMP156_R,SMP109,SMP156
328533761,5812980516,1,PPL201_R,mAL4A_L,PPL201,mAL4
328533761,573346324,1,PPL201_R,LHAV2f2_b_R,PPL201,LHAV2f2_b
328533761,423101189,1,PPL201_R,oviIN_R,PPL201,oviIN
328533761,668876945,1,PPL201_R,mAL3B_L,PPL201,mAL3B
328533761,421650982,1,PPL201_R,aSP-g3B_R,PPL201,aSP-g3B
328533761,5813040707,2,PPL201_R,SLP259_R,PPL201,SLP259
328533761,574710121,2,PPL201_R,LHAV2f2_b_R,PPL201,LHAV2f2_b
328533761,703351975,2,PPL201_R,mAL3B_L,PPL201,mAL3B
328533761,666818214,1,PPL201_R,mAL4A_L,PPL201,mAL4
328533761,671604934,2,PPL201_R,mAL3A_L,PPL201,mAL3A
328533761,359926923,3,PPL201_R,SLP015_c_R,PPL201,SLP015_c
328533761,485430336,2,PPL201_R,aSP-g3B_R,PPL201,aSP-g3B
328533761,329206628,3,PPL201_R,SLP015_e_R,PPL201,SLP015_e
328533761,577473231,2,PPL201_R,mAL4A_L,PPL201,mAL4
328533761,604070433,1,PPL201_R,SMP029_R,PPL201,SMP029
328533761,604735525,3,PPL201_R,LHAV2f2_a_R,PPL201,LHAV2f2_a
328533761,298258513,1,PPL201_R,SMP108_R,PPL201,SMP108
328533761,297519736,7,PPL201_R,SLP011_R,PPL201,SLP011
328533761,5813049378,1,PPL201_R,SMP311_R,PPL201,SMP311
328533761,671255587,1,PPL201_R,mAL4A_L,PPL201,mAL4
328533761,542634818,3,PPL201_R,DM1_lPN_R,PPL201,DM1_lPN
328533761,578521941,3,PPL201_R,SLP187_R,PPL201,SLP187
328533761,420973599,4,PPL201_R,SLP191_R,PPL201,SLP191
328533761,575197482,1,PPL201_R,SMP389_R,PPL201,SMP389
328533761,359240144,2,PPL201_R,SLP015_c_R,PPL201,SLP015_c
328533761,329578247,7,PPL201_R,SLP150_R,PPL201,SLP150
328533761,297230760,9,PPL201_R,5-HTPMPD01_R,PPL201,5-HTPMPD01
328533761,420965117,7,PPL201_R,AVLP024_R,PPL201,AVLP024
328533761,541347811,2,PPL201_R,SMP029_R,PPL201,SMP029
328533761,608534097,4,PPL201_R,SLP215_R,PPL201,SLP215
328533761,607820937,4,PPL201_R,SLP187_R,PPL201,SLP187
328533761,483711811,1,PPL201_R,SLP187_R,PPL201,SLP187
328533761,359892669,13,PPL201_R,SLP132_R,PPL201,SLP132
328533761,637850749,2,PPL201_R,mAL4A_L,PPL201,mAL4
328533761,573333835,17,PPL201_R,DM4_adPN_R,PPL201,DM4_adPN
328533761,390589591,9,PPL201_R,SLP113_R,PPL201,SLP113
328533761,421313563,4,PPL201_R,SLP191_R,PPL201,SLP191
328533761,5813078542,7,PPL201_R,SLP441_R,PPL201,SLP441
328533761,420623873,13,PPL201_R,SLP179_b_R,PPL201,SLP179_b
328533761,5813047255,4,PPL201_R,LHAV6a10_R,PPL201,LHAV6a10
328533761,5813011119,14,PPL201_R,SLP216_R,PPL201,SLP216
328533761,451663172,7,PPL201_R,SLP018_R,PPL201,SLP018
328533761,390271033,19,PPL201_R,LHAV1e1_R,PPL201,LHAV1e1
328533761,391311186,12,PPL201_R,SLP179_b_R,PPL201,SLP179_b
328533761,421641859,25,PPL201_R,LHPD4c1_R,PPL201,LHPD4c1
328533761,457196444,12,PPL201_R,MBON18(a2sc)(PDL05)_L,PPL201,MBON18
328533761,361312808,15,PPL201_R,SMP503_R,PPL201,SMP503
328533761,5813019955,25,PPL201_R,SLP057_R,PPL201,SLP057
328533761,328870472,18,PPL201_R,SLP440_R,PPL201,SLP440
328533761,360236724,10,PPL201_R,LHAV4l1_R,PPL201,LHAV4l1
328533761,515450389,1,PPL201_R,SLP243_R,PPL201,SLP243
328533761,360591860,28,PPL201_R,SLP279_R,PPL201,SLP279
328533761,604709727,16,PPL201_R,LHPV10b1_R,PPL201,LHPV10b1
328533761,329566174,62,PPL201_R,OA-VPM3(NO2/NO3)_R,PPL201,OA-VPM3
328533761,329566197,12,PPL201_R,SMP549_R,PPL201,SMP549
328533761,328861282,78,PPL201_R,LHCENT1_R,PPL201,LHCENT1
328533761,517506265,18,PPL201_R,LHCENT4_R,PPL201,LHCENT4
328533761,328611004,15,PPL201_R,LHPV5e1_R,PPL201,LHPV5e1
328533761,298254384,29,PPL201_R,SLP376_R,PPL201,SLP376
328533761,298931773,7,PPL201_R,SLP404_R,PPL201,SLP404
328533761,298258611,21,PPL201_R,SLP388_R,PPL201,SLP388
328533761,5813020828,5,PPL201_R,MBON18(a2sc)_R,PPL201,MBON18
328533761,393340402,7,PPL201_R,SLP015_e_R,PPL201,SLP015_e
328533761,297580589,28,PPL201_R,SMP548_R,PPL201,SMP548
328533761,421271305,7,PPL201_R,SLP113_R,PPL201,SLP113
328533761,5813009312,13,PPL201_R,SLP149_R,PPL201,SLP149
328533761,452689494,13,PPL201_R,SMP550_R,PPL201,SMP550
328533761,5813020988,15,PPL201_R,LHMB1_R,PPL201,LHMB1
328533761,5812980529,10,PPL201_R,SLP212_R,PPL201,SLP212
328533761,5813083780,1,PPL201_R,SMP385_R,PPL201,SMP385
328533761,5813068669,71,PPL201_R,LHCENT6_R,PPL201,LHCENT6
328533761,330268940,55,PPL201_R,LHCENT9_R,PPL201,LHCENT9
359240144,607820937,1,SLP015_c_R,SLP187_R,SLP015_c,SLP187
359240144,329566174,1,SLP015_c_R,OA-VPM3(NO2/NO3)_R,SLP015_c,OA-VPM3
359240144,329206628,1,SLP015_c_R,SLP015_e_R,SLP015_c,SLP015_e
359240144,329578247,3,SLP015_c_R,SLP150_R,SLP015_c,SLP150
359240144,298931773,1,SLP015_c_R,SLP404_R,SLP015_c,SLP404
359240144,361312808,1,SLP015_c_R,SMP503_R,SLP015_c,SMP503
359240144,5813078542,10,SLP015_c_R,SLP441_R,SLP015_c,SLP441
359240144,298258611,1,SLP015_c_R,SLP388_R,SLP015_c,SLP388
359240144,297580589,4,SLP015_c_R,SMP548_R,SLP015_c,SMP548
359240144,297230760,3,SLP015_c_R,5-HTPMPD01_R,SLP015_c,5-HTPMPD01
359240144,359926923,2,SLP015_c_R,SLP015_c_R,SLP015_c,SLP015_c
359240144,5813009312,7,SLP015_c_R,SLP149_R,SLP015_c,SLP149
359240144,328870472,3,SLP015_c_R,SLP440_R,SLP015_c,SLP440
359240144,328861282,1,SLP015_c_R,LHCENT1_R,SLP015_c,LHCENT1
359240144,328533761,1,SLP015_c_R,PPL201_R,SLP015_c,PPL201
668876945,298258611,1,mAL3B_L,SLP388_R,mAL3B,SLP388
668876945,329206628,1,mAL3B_L,SLP015_e_R,mAL3B,SLP015_e
668876945,359892669,1,mAL3B_L,SLP132_R,mAL3B,SLP132
668876945,329566197,1,mAL3B_L,SMP549_R,mAL3B,SMP549
668876945,953004705,1,mAL3B_L,mAL3A_L,mAL3B,mAL3A
668876945,360236724,1,mAL3B_L,LHAV4l1_R,mAL3B,LHAV4l1
668876945,610571450,1,mAL3B_L,mAL3B_L,mAL3B,mAL3B
668876945,360591860,1,mAL3B_L,SLP279_R,mAL3B,SLP279
668876945,700235813,3,mAL3B_L,mAL4A_L,mAL3B,mAL4
668876945,671600919,1,mAL3B_L,mAL4A_L,mAL3B,mAL4
668876945,421271305,3,mAL3B_L,SLP113_R,mAL3B,SLP113
668876945,420623873,7,mAL3B_L,SLP179_b_R,mAL3B,SLP179_b
668876945,329919036,1,mAL3B_L,aSP-g3A_R,mAL3B,aSP-g3A
668876945,735073668,4,mAL3B_L,mAL3A_L,mAL3B,mAL3A
668876945,734724111,2,mAL3B_L,mAL3A_L,mAL3B,mAL3A
668876945,666818214,2,mAL3B_L,mAL4A_L,mAL3B,mAL4
668876945,671604934,2,mAL3B_L,mAL3A_L,mAL3B,mAL3A
668876945,359926923,3,mAL3B_L,SLP015_c_R,mAL3B,SLP015_c
668876945,359240144,3,mAL3B_L,SLP015_c_R,mAL3B,SLP015_c
668876945,390589591,4,mAL3B_L,SLP113_R,mAL3B,SLP113
668876945,607820937,13,mAL3B_L,SLP187_R,mAL3B,SLP187
668876945,574710121,14,mAL3B_L,LHAV2f2_b_R,mAL3B,LHAV2f2_b
668876945,420965117,6,mAL3B_L,AVLP024_R,mAL3B,AVLP024
668876945,329566174,3,mAL3B_L,OA-VPM3(NO2/NO3)_R,mAL3B,OA-VPM3
668876945,578521941,14,mAL3B_L,SLP187_R,mAL3B,SLP187
668876945,637850749,2,mAL3B_L,mAL4A_L,mAL3B,mAL4
668876945,393340402,11,mAL3B_L,SLP015_e_R,mAL3B,SLP015_e
668876945,420973599,10,mAL3B_L,SLP191_R,mAL3B,SLP191
668876945,421641859,1,mAL3B_L,LHPD4c1_R,mAL3B,LHPD4c1
668876945,573346324,11,mAL3B_L,LHAV2f2_b_R,mAL3B,LHAV2f2_b
668876945,298254384,5,mAL3B_L,SLP376_R,mAL3B,SLP376
668876945,921969761,2,mAL3B_L,mAL3A_L,mAL3B,mAL3A
668876945,5813019955,3,mAL3B_L,SLP057_R,mAL3B,SLP057
668876945,451663172,8,mAL3B_L,SLP018_R,mAL3B,SLP018
668876945,575197482,6,mAL3B_L,SMP389_R,mAL3B,SMP389
668876945,580209760,2,mAL3B_L,mAL4A_L,mAL3B,mAL4
668876945,604735525,15,mAL3B_L,LHAV2f2_a_R,mAL3B,LHAV2f2_a
668876945,391311186,8,mAL3B_L,SLP179_b_R,mAL3B,SLP179_b
668876945,483711811,10,mAL3B_L,SLP187_R,mAL3B,SLP187
668876945,421313563,8,mAL3B_L,SLP191_R,mAL3B,SLP191
666818214,668876945,1,mAL4A_L,mAL3B_L,mAL4,mAL3B
666818214,5813040707,1,mAL4A_L,SLP259_R,mAL4,SLP259
666818214,5813068669,1,mAL4A_L,LHCENT6_R,mAL4,LHCENT6
666818214,515450389,1,mAL4A_L,SLP243_R,mAL4,SLP243
666818214,329206628,1,mAL4A_L,SLP015_e_R,mAL4,SLP015_e
666818214,5813019955,2,mAL4A_L,SLP057_R,mAL4,SLP057
666818214,393340402,1,mAL4A_L,SLP015_e_R,mAL4,SLP015_e
666818214,452689494,2,mAL4A_L,SMP550_R,mAL4,SMP550
666818214,580209760,1,mAL4A_L,mAL4A_L,mAL4,mAL4
666818214,359240144,2,mAL4A_L,SLP015_c_R,mAL4,SLP015_c
666818214,360236724,6,mAL4A_L,LHAV4l1_R,mAL4,LHAV4l1
666818214,451663172,2,mAL4A_L,SLP018_R,mAL4,SLP018
666818214,5813011119,4,mAL4A_L,SLP216_R,mAL4,SLP216
666818214,328861282,3,mAL4A_L,LHCENT1_R,mAL4,LHCENT1
578189223,577473231,1,mAL3B_L,mAL4A_L,mAL3B,mAL4
578189223,703351975,1,mAL3B_L,mAL3B_L,mAL3B,mAL3B
578189223,421271305,1,mAL3B_L,SLP113_R,mAL3B,SLP113
578189223,421313563,2,mAL3B_L,SLP191_R,mAL3B,SLP191
578189223,671600919,1,mAL3B_L,mAL4A_L,mAL3B,mAL4
578189223,420623873,1,mAL3B_L,SLP179_b_R,mAL3B,SLP179_b
578189223,608534097,2,mAL3B_L,SLP215_R,mAL3B,SLP215
578189223,452689494,4,mAL3B_L,SMP550_R,mAL3B,SMP550
578189223,390271033,3,mAL3B_L,LHAV1e1_R,mAL3B,LHAV1e1
578189223,5813011119,3,mAL3B_L,SLP216_R,mAL3B,SLP216
578189223,573346324,5,mAL3B_L,LHAV2f2_b_R,mAL3B,LHAV2f2_b
578189223,451663172,2,mAL3B_L,SLP018_R,mAL3B,SLP018
578189223,329206628,1,mAL3B_L,SLP015_e_R,mAL3B,SLP015_e
578189223,5812980330,2,mAL3B_L,mAL3B_L,mAL3B,mAL3B
578189223,575197482,6,mAL3B_L,SMP389_R,mAL3B,SMP389
578189223,574710121,2,mAL3B_L,LHAV2f2_b_R,mAL3B,LHAV2f2_b
578189223,328870472,3,mAL3B_L,SLP440_R,mAL3B,SLP440
578189223,420973599,4,mAL3B_L,SLP191_R,mAL3B,SLP191
541347811,735415046,1,SMP029_R,mAL3A_L,SMP029,mAL3A
541347811,485430336,1,SMP029_R,aSP-g3B_R,SMP029,aSP-g3B
541347811,360236724,2,SMP029_R,LHAV4l1_R,SMP029,LHAV4l1
541347811,515450389,1,SMP029_R,SLP243_R,SMP029,SLP243
541347811,360591860,1,SMP029_R,SLP279_R,SMP029,SLP279
541347811,330268940,3,SMP029_R,LHCENT9_R,SMP029,LHCENT9
541347811,361312808,2,SMP029_R,SMP503_R,SMP029,SMP503
541347811,298254384,8,SMP029_R,SLP376_R,SMP029,SLP376
541347811,5813011119,1,SMP029_R,SLP216_R,SMP029,SLP216
541347811,483711811,1,SMP029_R,SLP187_R,SMP029,SLP187
541347811,575197482,2,SMP029_R,SMP389_R,SMP029,SMP389
541347811,5813083780,1,SMP029_R,SMP385_R,SMP029,SMP385
541347811,550655668,4,SMP029_R,oviDNa_R,SMP029,oviDNa
541347811,455500416,2,SMP029_R,PAL02(ADL27)_L,SMP029,PAL02
541347811,5813049378,2,SMP029_R,SMP311_R,SMP029,SMP311
541347811,452689494,7,SMP029_R,SMP550_R,SMP029,SMP550
541347811,5812980529,1,SMP029_R,SLP212_R,SMP029,SLP212
541347811,673776769,140,SMP029_R,SMP156_R,SMP029,SMP156
541347811,5813009620,1,SMP029_R,SMP109_R,SMP029,SMP109
541347811,604070433,24,SMP029_R,SMP029_R,SMP029,SMP029
298931773,329919036,1,SLP404_R,aSP-g3A_R,SLP404,aSP-g3A
298931773,297580589,1,SLP404_R,SMP548_R,SLP404,SMP548
